Timestamp,Temp,Rh,Co2,HumidityDeficity,VentLee,VentWind,LowerCircuit,GrowthCircuit,AssimilationLighting,EnergyCurtain,BlackOutCurtain,ClimateEnergyDemand,Co2ActuationRegulation,WaterSupply,Drain,DrainEc,DrainPh,HeatingTempViP,VentilationTempLeeSideViP,VentilationTempWindSideViP,LeeSideWindowPositionMin,NetPipeMin,CropPipeMin,EnergiedoekViPDoekstand,VerduisteringsdoekViPDoekstand,LightingViPOn,Co2ViP,HumidityDeficitViP,WaterSupplyIntervalTimeViP,IrrigationSupplyTimeViP,WriteToiSii,SpAllowFruits,SpAllowLeaves,SpHeatingTemp,SpVentTemp,SpLeeMinVent,SpNetPipeMinVent,SpCropPipeMinVent,SpEnergyScreen,SpBlackoutScreen,SpLightingOn,SpCo2,SpHumidityDeficit,SpIrrigationInterval,SpIrrigationSupply,ParCumulative,Par,CostLighting,CostCo2,ItemType,OutsideTemp,OutsideRh,Radiation,RadiationSum,WindSpeed,WindDirection,Rain,ParOut,HeatEmission,AbsoluteHumidity,Irrigation,LampHours,Co2Hours
9/18/2018 19:35,21.7,76.2,584,4.53,99.8,77.1,0,0,0,0,0,0,0,81,1.67,7.22,5.25,17,17.9,17.9,0,22,22,0,0,0,400,2.19,600,0,65528,50,,16.25,17.1629314,16.3492889,21.25,21.25,0,0,0,400,2.188383,600,90,21.96859207,6.048,0.06084,0.009296875,4,18.2,75.9,6,1539,6.6,32,FALSE,17,-74,11.9564371,4.644,8.666666667,9.916666667
9/18/2018 19:40,20.7,74.1,462,4.65,99.8,77.1,0,0,0,0,0,0,0,81,1.67,7.18,5.26,16.3,17.2,17.2,16.3,21.3,21.3,0,0,0,400,2.19,600,0,65528,50,,16.125,17.5314655,0,21.125,21.125,0,0,0,400,2.19553828,600,90,21.97040647,6.048,0.06084,0.009296875,4,18.2,76.1,3,1539,6.6,32,FALSE,13,-68,11.9564371,4.644,8.666666667,9.916666667
9/18/2018 19:45,20.2,74.6,444,4.43,99.8,77.1,0,0,0,0,0,0,0,81,1.67,7.16,5.26,16.3,17.2,17.2,16.3,21.3,21.3,0,0,0,400,2.19,600,0,65528,50,,16.0625,17.855732,0,21.0625,21.0625,0,0,0,400,2.20286274,600,90,21.97131367,3.024,0.06084,0.009296875,4,18.1,76.9,1,1539,7.5,32,FALSE,7,-60,12.0059509,4.644,8.666666667,9.916666667
9/18/2018 19:50,20,75,413,4.31,87.7,56.5,0,0,0,0,0,0,1,81,1.67,7.14,5.26,16.1,17.9,17.9,0,21.1,21.1,0,0,0,400,2.2,600,0,65528,50,,16.03125,18.0028667,0,21.03125,21.03125,0,0,0,400,2.20841885,600,90,21.97161607,1.008,0.06084,0.009375,4,18,77.4,0,1539,7.5,32,FALSE,3,-54,12.0059509,4.644,8.666666667,10
9/18/2018 19:55,19.8,76.8,443,3.96,87.7,50.9,0,0,0,0,0,0,0,81,1.67,7.1,5.26,16.1,17.9,17.9,0,21.1,21.1,0,0,0,400,2.2,600,0,65528,50,,16.015625,25,0,21.015625,21.015625,0,0,0,400,2.21196055,600,90,21.97161607,0,0.06084,0.009375,4,18.1,77,0,1539,7.5,32,FALSE,1,-49,12.0059509,4.644,8.666666667,10
9/18/2018 20:00,19.6,77.5,432,3.79,67.2,30.4,0,0,0,0,0,0,0,81,1.67,7.06,5.26,16,25,25,0,21,21,0,0,0,400,2.21,600,0,65528,50,,16.0078125,25,0,21.0078125,21.0078125,0,0,0,400,2.21449041,600,90,21.97161607,0,0.06084,0.009375,4,18.1,77.5,0,1539,7.5,32,FALSE,1,-49,12.0059509,4.644,8.666666667,10
9/18/2018 20:05,20,77.2,430,3.93,0,0,0,0,0,0,0,0,0,81,1.67,7.01,5.26,16,25,25,0,21,21,0,0,0,400,2.21,600,0,65528,50,,16.0039063,25,0,21.0039063,21.0039063,0,0,0,400,2.21651387,600,90,21.97161607,0,0.06084,0.009375,4,18.1,77.8,0,1539,7.5,32,FALSE,1,-49,12.1456079,4.644,8.666666667,10
9/18/2018 20:10,20.4,78.5,430,3.8,0,0,0,0,0,0,0,0,0,81,1.67,6.97,5.26,16,25,25,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16.0019531,25,0,21.0019531,21.0019531,0,0,0,400,2.21601367,600,90,21.97161607,0,0.06084,0.009375,4,18.1,77.3,0,1539,8.1,32,FALSE,1,-50,12.1456079,4.644,8.666666667,10
9/18/2018 20:15,20.5,80.6,437,3.45,0,0,0,0,0,0,0,0,0,81,1.67,6.95,5.27,16,25,25,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16.0009766,17.9760265,0,21.0009766,21.0009766,0,0,0,400,2.214253,600,90,21.97161607,0,0.06084,0.009375,4,18.1,75.6,0,1539,9,32,FALSE,1,-52,12.1456079,4.644,8.666666667,10
9/18/2018 20:20,20.7,82.2,435,3.2,20,20,0,0,0,0,0,0,0,81,1.67,6.95,5.28,16,18,18,0,21,21,0,0,0,400,2.21,600,0,65528,50,,16.0004883,17.8230133,0,21.0004883,21.0004883,0,0,0,400,2.21299648,600,90,21.97161607,0,0.06084,0.009375,4,17.9,76.1,0,1539,9.5,32,FALSE,1,-57,11.7391291,4.644,8.666666667,10
9/18/2018 20:25,20.1,80.8,420,3.33,42.5,22,0,0,0,0,0,0,0,81,1.67,6.91,5.27,16,18,18,0,21,21,0,0,0,400,2.21,600,0,65528,50,,16.0002441,17.5815067,0,21.0002441,21.0002441,0,0,0,400,2.21161556,600,90,21.97161607,0,0.06084,0.009375,4,18.1,74.1,0,1539,9.5,32,FALSE,1,-62,11.7391291,4.644,8.666666667,10
9/18/2018 20:30,19.7,78.8,435,3.59,48.9,24.3,0,0,0,0,0,0,0,81,1.67,6.89,5.28,16,17.6,17.6,0,21,21,0,0,0,400,2.21,600,0,65528,50,,16.0001221,17.5557537,0,21.0001221,21.0001221,0,0,0,400,2.21318579,600,90,21.97161607,0,0.06084,0.009375,4,18,73.6,0,1539,9.5,32,FALSE,1,-66,11.7391291,4.644,8.666666667,10
9/18/2018 20:35,19.3,78,417,3.64,48.9,24.3,0,0,0,0,0,0,0,81,1.67,6.89,5.28,16,17.6,17.6,0,21,21,0,0,0,400,2.21,600,0,65528,50,,16.000061,17.5428772,0,21.000061,21.000061,0,0,0,400,2.215482,600,90,21.97161607,0,0.06084,0.009375,4,17.9,73.6,0,1539,10,32,FALSE,1,-67,11.7391291,4.644,8.666666667,10
9/18/2018 20:40,19.3,75.8,415,4.01,55.7,24.3,0,0,0,0,0,0,0,81,1.67,6.87,5.28,16,17.5,17.5,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16.00003,17.5514374,0,21.00003,21.00003,0,0,0,400,2.218146,600,90,21.97161607,0,0.06084,0.009375,4,17.8,74.9,0,1539,10,32,FALSE,1,-67,11.4854279,4.644,8.666666667,10
9/18/2018 20:45,19,76.5,449,3.82,62.4,24.3,0,0,0,0,0,0,0,81,1.67,6.84,5.29,16,17.5,17.5,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16.0000153,17.6657181,0,21.0000153,21.0000153,0,0,0,400,2.21948051,600,90,21.97161607,0,0.06084,0.009375,4,17.6,76.1,0,1539,10,32,FALSE,1,-68,11.4854279,4.644,8.666666667,10
9/18/2018 20:50,18.9,77.3,429,3.67,62.4,21.5,0,0,0,0,0,0,0,81,1.67,6.84,5.3,16,17.7,17.7,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16.0000076,17.75286,0,21.0000076,21.0000076,0,0,0,400,2.22128725,600,90,21.97161607,0,0.06084,0.009375,4,17.8,75.2,0,1539,9.5,32,FALSE,1,-66,11.4854279,4.644,8.666666667,10
9/18/2018 20:55,19,77.4,413,3.67,62.4,21.5,0,0,0,0,0,0,0,81,1.67,6.82,5.3,16,17.7,17.7,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16.0000038,17.81643,0,21.0000038,21.0000038,0,0,0,400,2.22257185,600,90,21.97161607,0,0.06084,0.009375,4,17.4,77.5,0,1539,9,32,FALSE,1,-63,11.4854279,4.644,8.666666667,10
9/18/2018 21:00,18.9,78.2,416,3.52,62.4,19.3,0,0,0,0,0,0,0,81,1.67,6.8,5.31,16,17.8,17.8,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16.0000019,17.798214,0,21.0000019,21.0000019,0,0,0,400,2.22283435,600,90,21.97161607,0,0.06084,0.009375,4,17.5,77.2,0,1539,8.5,32,FALSE,1,-60,11.5973759,4.644,8.666666667,10
9/18/2018 21:05,18.8,78.1,439,3.52,69.8,19.3,0,0,0,0,0,0,0,81,1.67,6.78,5.3,16,17.8,17.8,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16,17.8641071,0,21,21,0,0,0,400,2.22334623,600,90,21.97161607,0,0.06084,0.009375,4,17.5,76.8,0,1539,8.5,32,FALSE,1,-59,11.5973759,4.644,8.666666667,10
9/18/2018 21:10,18.8,78.5,420,3.46,69.8,17.5,0,0,0,0,0,0,0,81,1.67,6.78,5.3,16,17.9,17.9,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16,17.8870525,0,21,21,0,0,0,400,2.22398281,600,90,21.97161607,0,0.06084,0.009375,4,17.5,76.8,0,1539,8.5,32,FALSE,1,-56,11.5973759,4.644,8.666666667,10
9/18/2018 21:15,18.7,78.5,420,3.46,69.8,17.5,0,0,0,0,0,0,0,81,1.67,6.76,5.3,16,17.9,17.9,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16,17.8585262,0,21,21,0,0,0,400,2.22430134,600,90,21.97161607,0,0.06084,0.009375,4,17.5,77.5,0,1539,8.5,32,FALSE,1,-54,11.6679,4.644,8.666666667,10
9/18/2018 21:20,18.7,78.2,421,3.48,78,14.9,0,0,0,0,0,0,0,81,1.67,6.74,5.3,16,17.9,17.9,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16,17.8442631,0,21,21,0,0,0,400,2.22484159,600,90,21.97161607,0,0.06084,0.009375,4,17.7,77.5,0,1539,7.5,32,FALSE,1,-56,11.6679,4.644,8.666666667,10
9/18/2018 21:25,18.6,78.5,415,3.42,78,14.9,0,0,0,0,0,0,1,81,1.67,6.74,5.31,16,17.8,17.8,0,21,21,0,0,0,400,2.22,600,0,65528,50,,16,17.88713,0,21,21,0,0,0,400,2.22511172,600,90,21.97161607,0,0.06084,0.009453125,4,17.8,77.2,0,1539,7.5,32,FALSE,1,-58,11.6679,4.644,8.666666667,10.08333333
9/18/2018 21:30,18.5,79.5,447,3.24,78,14.2,0,0,0,0,0,0,0,81,1.67,6.72,5.31,16,17.9,17.9,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.8935661,0,21,21,0,0,0,400,2.22562814,600,90,21.97161607,0,0.06084,0.009453125,4,17.7,77.5,0,1539,7.5,32,FALSE,1,-61,11.8100863,4.644,8.666666667,10.08333333
9/18/2018 21:35,18.4,80.1,445,3.12,78,14.2,0,0,0,0,0,0,0,81,1.67,6.72,5.31,16,17.9,17.9,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.8317833,0,21,21,0,0,0,400,2.22626781,600,90,21.97161607,0,0.06084,0.009453125,4,17.5,78.9,0,1539,7.5,32,FALSE,1,-58,11.8100863,4.644,8.666666667,10.08333333
9/18/2018 21:40,18.5,79.5,430,3.24,78,12.5,0,0,0,0,0,0,0,81,1.67,6.68,5.31,16,17.8,17.8,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.78589,0,21,21,0,0,0,400,2.22696972,600,90,21.97161607,0,0.06084,0.009453125,4,17.5,78.8,0,1539,7.5,32,FALSE,1,-57,11.8100863,4.644,8.666666667,10.08333333
9/18/2018 21:45,18.5,80.5,427,3.08,78,12.5,0,0,0,0,0,0,0,81,1.67,6.68,5.31,16,17.8,17.8,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.8629456,0,21,21,0,0,0,400,2.226939,600,90,21.97161607,0,0.06084,0.009453125,4,17.6,78.3,0,1539,7.5,32,FALSE,1,-54,11.8100863,4.644,8.666666667,10.08333333
9/18/2018 21:50,18.4,80.7,420,3.03,78,12.1,0,0,0,0,0,0,0,81,1.67,6.68,5.31,16,17.9,17.9,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.8464737,0,21,21,0,0,0,400,2.22692347,600,90,21.97161607,0,0.06084,0.009453125,4,17.5,79.3,0,1539,7.5,32,FALSE,0,-53,11.93728,4.644,8.666666667,10.08333333
9/18/2018 21:55,18.4,80.8,425,3.01,78,12.1,0,0,0,0,0,0,0,81,1.67,6.68,5.31,16,17.9,17.9,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.803236,0,21,21,0,0,0,400,2.22729754,600,90,21.97161607,0,0.06084,0.009453125,4,17.6,78.4,0,1539,7.5,32,FALSE,1,-53,11.93728,4.644,8.666666667,10.08333333
9/18/2018 22:00,18.3,80.9,407,2.98,78,10.5,0,0,0,0,0,0,0,81,1.67,6.65,5.31,16,17.8,17.8,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.8266182,0,21,21,0,0,0,400,2.2274847,600,90,21.97161607,0,0.06084,0.009453125,4,17.6,79,0,1539,7.5,32,FALSE,0,-58,11.93728,4.644,8.666666667,10.08333333
9/18/2018 22:05,18.3,81.1,442,2.95,78,10.5,0,0,0,0,0,0,0,81,1.67,6.66,5.32,16,17.8,17.8,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.78831,0,21,21,0,0,0,400,2.22796035,600,90,21.97161607,0,0.06084,0.009453125,4,17.6,79,0,1539,7.8,32,FALSE,1,-60,11.93728,4.644,8.666666667,10.08333333
9/18/2018 22:10,18.3,81.8,431,2.84,78,10.2,0,0,0,0,0,0,0,81,1.67,6.65,5.33,16,17.8,17.8,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.7891541,0,21,21,0,0,0,400,2.22819829,600,90,21.97161607,0,0.06084,0.009453125,4,17.5,78.8,0,1539,7.8,32,FALSE,1,-61,11.86246,4.644,8.666666667,10.08333333
9/18/2018 22:15,18.3,82.5,422,2.73,68.7,10.2,0,0,0,0,0,0,0,81,1.67,6.65,5.33,16,17.8,17.8,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.7545776,0,21,21,0,0,0,400,2.22831726,600,90,21.97161607,0,0.06084,0.009453125,4,17.3,79.8,0,1539,7.8,32,FALSE,1,-63,11.86246,4.644,8.666666667,10.08333333
9/18/2018 22:20,18.4,82.2,435,2.79,68.7,9.9,0,0,0,0,0,0,0,81,1.67,6.65,5.33,16,17.8,17.8,0,21,21,0,0,0,400,2.23,600,0,65528,50,,16,17.69229,0,21,21,0,0,0,400,2.22837663,600,90,21.97161607,0,0.06084,0.009453125,4,17.4,80.2,0,1539,6.8,32,FALSE,1,-63,11.86246,4.644,8.666666667,10.08333333
9/18/2018 22:25,18.3,82.4,432,2.75,68.7,9.9,0,0,0,0,0,0,1,81,1.67,6.63,5.33,16,17.8,17.8,0,21,21,0,0,0,400,2.23,600,0,65528,50,,17,18.7261448,0,22,22,60.7,0,0,400,2.22802424,600,90,21.97161607,0,0.06084,0.00953125,4,17.6,79,0,1539,7.2,32,FALSE,1,-66,11.9646463,4.644,8.666666667,10.16666667
9/18/2018 22:30,18.3,83.1,454,2.64,47.7,2.2,0,0,0,0,0,0,0,81,1.67,6.63,5.34,17,18.7,18.7,0,22,22,60.7,0,0,400,2.23,600,0,65528,50,,17.5,19.2530727,0,22.5,22.5,60.7,0,0,400,2.22823024,600,90,21.97161607,0,0.06084,0.00953125,4,17.7,78.1,0,1539,8.3,32,FALSE,1,-69,11.9646463,4.644,8.666666667,10.16666667
9/18/2018 22:35,18.3,83.1,454,2.6,18.3,2.2,0,0,0,50,0,0,0,81,1.67,6.63,5.34,17,18.7,18.7,0,22,22,60.7,0,0,400,2.23,600,0,65528,50,,17.75,19.4215355,0,22.75,22.75,75.05,0,0,400,2.22833323,600,90,21.97161607,0,0.06084,0.00953125,4,17.5,79.4,0,1539,8.3,32,FALSE,1,-68,11.9646463,4.644,8.666666667,10.16666667
9/18/2018 22:40,18.3,84.4,459,2.43,0,0,0,0,0,60.7,0,0,0,81,1.67,6.61,5.34,17.8,19.4,19.4,0,22.8,22.8,75.1,0,0,400,2.23,600,0,65528,50,,17.875,19.4607677,0,22.875,22.875,89.75,0,0,400,2.22838473,600,90,21.97161607,0,0.06084,0.00953125,4,17.5,79.3,0,1539,8.3,32,FALSE,0,-66,11.93728,4.644,8.666666667,10.16666667
9/18/2018 22:45,18.5,85,449,2.37,0,0,0,0,0,75.1,0,0,0,81,1.67,6.61,5.35,17.8,19.4,19.4,0,22.8,22.8,75.1,0,0,400,2.23,600,0,65528,50,,17.9375,19.4803848,0,22.9375,22.9375,100,0,0,400,2.22841048,600,90,21.97161607,0,0.06084,0.00953125,4,17.4,79.6,0,1539,7.8,32,FALSE,0,-64,11.93728,4.644,8.666666667,10.16666667
9/18/2018 22:50,18.7,86.2,462,2.2,0,0,0,0,0,89.8,0,0,0,81,1.67,6.61,5.37,17.9,19.5,19.5,0,22.9,22.9,100,0,0,400,2.23,600,0,65528,50,,17.96875,19.4551926,0,22.96875,22.96875,100,0,0,400,2.227659,600,90,21.97161607,0,0.06084,0.00953125,4,17.3,78.8,0,1539,7.8,32,FALSE,1,-65,11.93728,4.644,8.666666667,10.16666667
9/18/2018 22:55,18.7,86.8,462,2.11,0,0,0,0,0,89.8,0,0,0,81,1.67,6.61,5.37,17.9,19.5,19.5,0,22.9,22.9,100,0,0,400,2.23,600,0,65528,50,,17.984375,19.3975964,5,22.984375,22.984375,100,0,0,400,2.22651982,600,90,21.97161607,0,0.06084,0.00953125,4,17.3,79,0,1539,7.3,32,FALSE,1,-67,11.7490263,4.644,8.666666667,10.16666667
9/18/2018 23:00,18.8,87.6,458,1.99,4.6,0,0,0,0,100,0,0,0,81,1.67,6.61,5.38,18,19.4,19.4,5,23,23,100,0,0,400,2.23,600,0,65528,50,,17.9921875,19.2987976,5,22.9921875,22.9921875,100,0,0,400,2.22595072,600,90,21.97161607,0,0.06084,0.00953125,4,17.3,78.6,0,1539,6.8,32,FALSE,1,-66,11.7490263,4.644,8.666666667,10.16666667
9/18/2018 23:05,19,88.6,462,1.85,4.6,0,0,0,0,100,0,0,0,81,1.67,6.61,5.38,18,19.4,19.4,5,23,23,100,0,0,400,2.23,600,0,65528,50,,17.9960938,19.2193985,7,22.9960938,22.9960938,97.7,0,0,400,2.225285,600,90,21.97161607,0,0.06084,0.00953125,4,17.3,78.8,0,1539,6.3,32,FALSE,1,-68,11.7490263,4.644,8.666666667,10.16666667
9/18/2018 23:10,19,89.2,476,1.75,6.6,0,0,0,0,100,0,0,0,81,1.67,6.59,5.38,18,19.2,19.2,7,23,23,97.7,0,0,400,2.23,600,0,65528,50,,17.9980469,19.1097,7,22.9980469,22.9980469,97.7,0,0,400,2.22419047,600,90,21.97161607,0,0.06084,0.00953125,4,17.3,78.3,0,1539,5.8,32,FALSE,0,-68,11.7490263,4.644,8.666666667,10.16666667
9/18/2018 23:15,19,90,471,1.62,14.6,1.6,0,0,0,97.7,0,0,0,81,1.67,6.57,5.38,18,19.2,19.2,7,23,23,97.7,0,0,400,2.23,600,0,65528,50,,17.9990234,19.03485,10,22.9990234,22.9990234,96.7,0,0,400,2.22364354,600,90,21.97161607,0,0.06084,0.00953125,4,17.2,78.5,0,1539,5.8,32,FALSE,1,-67,11.6044378,4.644,8.666666667,10.16666667
9/18/2018 23:20,18.8,90.6,473,1.51,14.6,1.6,0,0,0,97.7,0,0,0,81,1.67,6.59,5.37,18,19,19,10,23,23,96.7,0,0,400,2.22,600,0,65528,50,,17.9995117,18.9324245,22,22.9995117,22.9995117,91.9,0,0,400,2.22337031,600,90,21.97161607,0,0.06084,0.00953125,4,17.3,77.7,0,1539,5.8,32,FALSE,0,-69,11.6044378,4.644,8.666666667,10.16666667
9/18/2018 23:25,18.9,91.1,471,1.44,14.6,1.6,0,0,0,96.7,0,0,0,81,1.67,6.57,5.37,18,19,19,10,23,23,96.7,0,0,400,2.22,600,0,65528,50,,17.9997559,18.8612118,22,22.9997559,22.9997559,91.9,0,0,400,2.22399473,600,90,21.97161607,0,0.06084,0.00953125,4,17.4,77.6,0,1539,5.8,32,FALSE,1,-68,11.6044378,4.644,8.666666667,10.16666667
9/18/2018 23:30,18.8,90.9,465,1.46,21.6,1.6,0,0,0,91.9,0,0,0,81,1.67,6.59,5.37,18,18.9,18.9,22,23,23,91.9,0,0,400,2.22,600,0,65528,50,,17.9998779,18.7606068,22,22.9998779,22.9998779,91.9,0,0,400,2.22392654,600,90,21.97161607,0,0.06084,0.00953125,4,17.3,78.2,0,1539,5.8,32,FALSE,1,-68,11.6307392,4.644,8.666666667,10.16666667
9/18/2018 23:35,18.9,91.2,468,1.42,21.6,1.6,0,0,0,91.9,0,0,0,81,1.67,6.61,5.37,18,18.9,18.9,22,23,23,91.9,0,0,400,2.22,600,0,65528,50,,17.999939,18.7153034,32,22.999939,22.999939,88.4,0,0,400,2.2242732,600,90,21.97161607,0,0.06084,0.00953125,4,17.2,78.2,0,1539,5.8,32,FALSE,1,-68,11.6307392,4.644,8.666666667,10.16666667
9/18/2018 23:40,18.8,90.8,480,1.48,31.6,1.6,0,0,0,91.9,0,0,0,81,1.67,6.63,5.37,18,18.7,18.7,32,23,23,88.4,0,0,400,2.22,600,0,65528,50,,17.99997,18.7076511,32,22.99997,22.99997,88.4,0,0,400,2.22406554,600,90,21.97161607,0,0.06084,0.00953125,4,17,79.5,0,1539,5.8,32,FALSE,1,-68,11.6307392,4.644,8.666666667,10.16666667
9/18/2018 23:45,18.6,90.7,484,1.47,31.6,1.6,0,0,0,88.4,0,0,0,81,1.67,6.63,5.37,18,18.7,18.7,32,23,23,88.4,0,0,400,2.22,600,0,65528,50,,17.9999847,18.7238255,47,22.9999847,22.9999847,83.4,0,0,400,2.22434258,600,90,21.97161607,0,0.06084,0.00953125,4,16.9,79.6,0,1539,5.3,32,FALSE,0,-70,11.6307392,4.644,8.666666667,10.16666667
9/18/2018 23:50,18.7,90.5,478,1.52,46.6,2.1,0,0,0,88.4,0,0,0,81,1.67,6.63,5.37,18,18.7,18.7,47,23,23,83.4,0,0,400,2.22,600,0,65528,50,,17.9999924,18.8019123,47,22.9999924,22.9999924,83.4,0,0,400,2.22524333,600,90,21.97161607,0,0.06084,0.00953125,4,16.9,79.6,0,1539,5.3,32,FALSE,0,-70,11.6307392,4.644,8.666666667,10.16666667
9/18/2018 23:55,18.7,90.5,478,1.52,46.6,2.1,0,0,0,88.4,0,0,0,81,1.67,6.63,5.37,18,18.7,18.7,47,23,23,83.4,0,0,400,2.22,600,0,65528,50,,17.9999962,18.855957,70,22.9999962,22.9999962,75.65,0,0,400,2.22531271,600,90,21.97161607,0,0.06084,0.00953125,4,17,79.6,0,1539,5.3,32,FALSE,1,-69,11.553463,4.644,8.666666667,10.16666667
9/19/2018 0:00,18.5,89.8,459,1.61,67.2,2.1,0,0,0,83.4,0,0,0,81,1.67,6.63,5.35,18,18.9,18.9,70,23,23,75.7,0,0,400,2.23,600,0,65528,50,,17.9999981,18.8631573,70,22.9999981,22.9999981,75.65,0,0,400,2.22534728,600,90,0,0,0,0,4,17.2,78.5,0,1539,5.3,32,FALSE,1,-70,11.553463,4.644,0,0
9/19/2018 0:05,18.2,89.8,462,1.58,69.6,2.1,0,0,0,75.7,0,0,0,81,1.67,6.63,5.37,18,18.9,18.9,70,23,23,75.7,0,0,400,2.23,600,0,65528,50,,19,19.5,101,24,24,65.35,0,0,400,2.22612739,600,90,0,0,0,0,4,17,79.5,0,0,5.3,32,FALSE,1,-70,11.6094408,4.644,0,0
9/19/2018 0:10,18.2,88.5,449,1.78,69.6,2.1,21.3,0,0,75.7,0,0,0,81,1.67,6.63,5.35,19,19.5,19.5,70,24,24,65.4,0,0,400,2.23,600,0,65528,50,,19.5,20,99.8599,24.5,24.5,64.15,0,0,400,2.227663,600,90,0,0,0,0,4,17,79.2,0,0,5.3,32,FALSE,1,-70,11.6094408,4.644,0,0
9/19/2018 0:15,18.1,87.5,445,1.92,69.6,2.1,41,0,0,65.4,0,792.2,0,81,1.67,6.63,5.35,19,19.5,19.5,70,24,24,65.4,0,0,400,2.23,600,0,65528,50,,19.75,20.25,84.92995,24.75,24.75,64.15,0,0,400,2.2284317,600,90,0,0,0,0,4,17.2,78.6,0,0,5.3,32,FALSE,0,-71,11.6094408,4.644,0,0
9/19/2018 0:20,18.4,84.4,431,2.45,70.9,2.1,52,29.1,0,64.2,0,1259.6,0,81,1.67,6.63,5.35,19.8,20.3,20.3,84.9,24.8,24.8,64.2,0,0,400,2.23,600,0,65528,50,,19.875,20.375,67.46497,24.875,24.875,64.15,0,0,400,2.229199,600,90,0,0,0,0,4,17,79.3,0,0,5.3,32,FALSE,1,-72,11.5804043,4.644,0,0
9/19/2018 0:25,19.1,81.2,438,3.07,70.9,2.1,52.5,0,0,64.2,0,909,0,81,1.67,6.63,5.35,19.8,20.3,20.3,84.9,24.8,24.8,64.2,0,0,400,2.23,600,0,65528,50,,18.9375,25,27.7324867,23.9375,23.9375,0,31.75,0,400.0002,2.228435,600,90,0,0,0,0,4,16.9,79.8,0,0,4.8,32,FALSE,1,-70,11.5804043,4.644,0,0
9/19/2018 0:30,19.4,80,432,3.33,46.6,2.1,52.3,0,0,64.2,0,480.5,0,81,1.67,6.63,5.35,18.9,25,25,27.7,23.9,23.9,0,31.8,0,400,2.23,600,0,65528,50,,18.46875,25,0,23.46875,23.46875,0,31.75,0,400.000275,2.22538137,600,90,0,0,0,0,4,17,80.1,0,0,4.3,32,FALSE,1,-70,11.5804043,4.644,0,0
9/19/2018 0:35,19.9,78.7,430,3.65,27.9,2.1,50.9,0,0,61.2,31.8,142.8,0,81,1.67,6.63,5.35,18.9,25,25,27.7,23.9,23.9,0,31.8,0,400,2.23,600,0,65528,50,,18.234375,25,0,23.234375,23.234375,0,37.825,0,400.0013,2.22271633,600,90,0,0,0,0,4,16.8,80.9,0,0,4.3,32,FALSE,1,-69,11.669795,4.644,0,0
9/19/2018 0:40,20.3,78.2,433,3.83,0,0,0,0,0,58.2,31.8,0,0,81,1.67,6.63,5.35,18.2,25,25,0,23.2,23.2,0,37.8,0,400,2.22,600,0,65528,50,,18.1171875,25,0,23.1171875,23.1171875,22,58.4,0,400.00528,2.21948838,600,90,0,0,0,0,4,16.9,80.4,0,0,3.8,32,FALSE,0,-69,11.669795,4.644,0,0
9/19/2018 0:45,20.6,79.2,443,3.72,0,0,0,0,0,55.2,37.8,0,0,81,1.67,6.68,5.35,18.2,25,25,0,23.2,23.2,0,37.8,0,400,2.22,600,0,65528,50,,18.0585938,25,0,23.0585938,23.0585938,16,65.9,100,684.690063,2.21636415,600,90,0,0,0,0,4,16.8,80.7,0,0,3.8,32,FALSE,0,-70,11.669795,4.644,0,0
9/19/2018 0:50,20.7,79,438,3.77,0,0,0,0,100,22,58.4,0,0,81,1.67,6.68,5.35,18.1,25,25,0,23.1,23.1,16,65.9,100,685,2.22,600,0,65528,50,,18.0292969,25,0,23.0292969,23.0292969,10,68.9,100,827.0325,2.213673,600,90,0.0561,187,0.000585,0,4,16.9,80.7,0,0,3.8,32,FALSE,0,-70,11.7121878,4.644,0.083333333,0
9/19/2018 0:55,20.9,79.7,484,3.69,0,0,0,0,100,16,65.9,0,1,81,1.67,6.68,5.35,18.1,25,25,0,23.1,23.1,16,65.9,100,685,2.22,600,0,65528,50,,18.0146484,25,0,23.0146484,23.0146484,0,79.2,100,898.2037,2.2119534,600,90,0.1122,187,0.00117,7.81E-05,4,17,80,0,0,3.9,32,FALSE,1,-69,11.7121878,4.644,0.166666667,0.083333333
